Term,es,nes,pval,sidak,fdr,geneset_size,leading_edge,term
Transport To Golgi And Subsequent Modification R-HSA-948021,0.5240825689516166,1.6611282209629226,0.09668769768750796,1.0,0.9446994724189514,13,"B4GALT3,KDELR2,MGAT4B,LMAN1",Transport To Golgi And Subsequent Modification R-HSA-948021
Mitochondrial Translation R-HSA-5368287,0.4592813847901709,1.6582447793868011,0.09726806979771996,1.0,0.9446994724189514,20,"MRPL46,MRPL9,MRPL43,ERAL1,MRPL15,MRPS6,MRPS34",Mitochondrial Translation R-HSA-5368287
Mitochondrial Translation Elongation R-HSA-5389840,0.4592813847901709,1.6582447793868011,0.09726806979771996,1.0,0.9446994724189514,20,"MRPL46,MRPL9,MRPL43,ERAL1,MRPL15,MRPS6,MRPS34",Mitochondrial Translation Elongation R-HSA-5389840
Mitochondrial Translation Initiation R-HSA-5368286,0.4592813847901709,1.6582447793868011,0.09726806979771996,1.0,0.9446994724189514,20,"MRPL46,MRPL9,MRPL43,ERAL1,MRPL15,MRPS6,MRPS34",Mitochondrial Translation Initiation R-HSA-5368286
Mitochondrial Translation Termination R-HSA-5419276,0.4592813847901709,1.6582447793868011,0.09726806979771996,1.0,0.9446994724189514,20,"MRPL46,MRPL9,MRPL43,ERAL1,MRPL15,MRPS6,MRPS34",Mitochondrial Translation Termination R-HSA-5419276
Mitotic G2-G2/M Phases R-HSA-453274,-0.25128896871461426,-1.6439318915398835,0.10019027171784556,1.0,0.9457192760138479,56,"CDC25B,CEP41,PPP2CB,CCNB1,PSMD14,PSMD11,PSMD8,HSP90AA1,CDK1,HMMR,TUBG1,TUBB,PHLDA1,PSMB7,GTSE1,CENPF,PSMD3,TPX2,TUBB4B,DYNLL1,HAUS1,AURKA,MZT1,RAB8A,PLK1,E2F1,FOXM1",Mitotic G2-G2/M Phases R-HSA-453274
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,-0.6040827335632096,-1.6347867516693633,0.10209375899255702,1.0,0.9457192760138479,6,"DEK,BAZ1B,GSK3B,CBX3,HDAC1",Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913
SUMOylation Of DNA Replication Proteins R-HSA-4615885,-0.43359631115939895,-1.618308733236286,0.10559607954043848,1.0,0.9457192760138479,15,"UBE2I,TOP1,AURKB,CDCA8,TOP2A,AURKA,BIRC5",SUMOylation Of DNA Replication Proteins R-HSA-4615885
Cyclin D Associated Events In G1 R-HSA-69231,-0.4753952770461084,-1.6176421411811728,0.10573974173417744,1.0,0.9457192760138479,11,"CCND1,TFDP1,CDK6,CDKN2D,PPP2CB,CCND3,CKS1B,E2F1",Cyclin D Associated Events In G1 R-HSA-69231
Nuclear Envelope (NE) Reassembly R-HSA-2995410,-0.3837221259015633,-1.5981617831486434,0.11000697654196823,1.0,0.9457192760138479,19,"TUBB,UBE2I,TUBB4B,KPNB1,TUBA1B,CDK1,RAN,TMPO,TUBA1C",Nuclear Envelope (NE) Reassembly R-HSA-2995410
G2/M Transition R-HSA-69275,-0.24141239486510485,-1.5677720208573303,0.1169343467744195,1.0,0.9457192760138479,55,"CDC25B,CEP41,PPP2CB,CCNB1,PSMD14,PSMD11,PSMD8,HSP90AA1,CDK1,HMMR,TUBG1,TUBB,PHLDA1,PSMB7,GTSE1,CENPF,PSMD3,TPX2,TUBB4B,DYNLL1,HAUS1,AURKA,MZT1,RAB8A,PLK1,FOXM1",G2/M Transition R-HSA-69275
MAPK Family Signaling Cascades R-HSA-5683057,-0.26208701250446936,-1.5513660169421446,0.12081399430721085,1.0,0.9457192760138479,46,"PKN1,ABHD17C,PPP2CB,ETV4,TGFA,PSMD8,CDK1,SPRED2,RASA3,SHC1,PSMB7,PSMD3,CCND3,BCL2L1,CALM1,DUSP4,DUSP6,PSMD14,ITGB3",MAPK Family Signaling Cascades R-HSA-5683057
DNA Replication R-HSA-69306,-0.26171996486558097,-1.5490288522671376,0.12137478442834704,1.0,0.9457192760138479,46,"MCM4,MCM10,UBE2C,UBE2S,PSMD11,RFC4,GINS4,CDT1,GMNN,KPNB1,PSMD8,GINS2,PSMA7,DBF4,RFC5,RFC2,CDC23,PSMB7,CDC45,FEN1,PSMD3,RFC3,RPA3,MCM7,MCM5,PSMD14",DNA Replication R-HSA-69306
Unwinding Of DNA R-HSA-176974,-0.5077266375529109,-1.5483425325223719,0.12153984930810435,1.0,0.9457192760138479,8,"GINS4,MCM4,MCM7,CDC45,MCM5,GINS2",Unwinding Of DNA R-HSA-176974
RAC1 GTPase Cycle R-HSA-9013149,-0.43513198302441036,-1.5476447646602556,0.12170784746010122,1.0,0.9457192760138479,14,"EPHA2,SH3BP1,PKN1,WIPF1,ARHGDIA,VANGL1,RACGAP1,TMPO,PAK4,SPATA13",RAC1 GTPase Cycle R-HSA-9013149
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,-0.3083766361797431,-1.5459502999393642,0.1221165712845218,1.0,0.9457192760138479,30,"CDC23,CDC20,PSMD8,UBE2C,CDK1,PSMB7,PTTG1,MAD2L1,UBE2S,PSMD3,CCNB1,PSMA7,PSMD11,PSMD14",APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409
HDR Thru Homologous Recombination (HRR) R-HSA-5685942,0.4442541376478325,1.5431774616269982,0.1227877242224904,1.0,0.9457192760138479,20,"RAD51B,POLE4,BRCA1,EME1",HDR Thru Homologous Recombination (HRR) R-HSA-5685942
Mitotic G1 Phase And G1/S Transition R-HSA-453279,-0.24398132401064002,-1.5349532958266707,0.1247953006833824,1.0,0.9457192760138479,52,"CCND1,CDK6,MCM10,PPP2CB,CCNB1,CDKN2D,CKS1B,HDAC1,CDT1,GMNN,RRM2,PSMD8,CDK1,TOP2A,TYMS,TFDP1,PSMB7,PSMD3,CCND3,RPA3,MCM7,PSMD14,E2F1",Mitotic G1 Phase And G1/S Transition R-HSA-453279
Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,-0.46309303339362395,-1.5117823335665492,0.13058924511339276,1.0,0.9457192760138479,9,"UCHL3,CDC34,UBE2C,UBE2T,UBE2S,UBE2L3,UBE2E3",Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,-0.6197755144134135,-1.5010444102175329,0.13334407539096693,1.0,0.9457192760138479,5,"LEF1,DEK,TFDP1,E2F1",Transcriptional Regulation Of Granulopoiesis R-HSA-9616222
Telomere Extension By Telomerase R-HSA-171319,0.5822693685331324,1.496498377766533,0.13452383033056226,1.0,0.9457192760138479,7,"TERF2,RUVBL1,DKC1,PIF1",Telomere Extension By Telomerase R-HSA-171319
RHO GTPase Effectors R-HSA-195258,-0.20951988921820489,-1.4888953814292072,0.13651491996271803,1.0,0.9457192760138479,62,"PKN1,CENPM,AURKB,ZWINT,PPP2CB,PRC1,SPC25,BIRC5,WIPF1,SPDL1,MAD2L1,CDC20,PFN1,RHOC,KIF2C,ARPC2,CENPF,CDCA8,CALM1,CENPN,DYNLL1,NUF2,KIF5B,CENPA,NUDC,PLK1",RHO GTPase Effectors R-HSA-195258
Polo-like Kinase Mediated Events R-HSA-156711,-0.5321957534198191,-1.4738240133040668,0.14052898104838873,1.0,0.9457192760138479,7,"CCNB2,PKMYT1,CENPF,CCNB1,PLK1,FOXM1",Polo-like Kinase Mediated Events R-HSA-156711
Signaling By Interleukins R-HSA-449147,-0.19216223205592944,-1.466736590892189,0.14244772487943802,1.0,0.9457192760138479,66,"HNRNPA2B1,CCND1,IL19,MAPKAPK2,MCL1,PTPN12,HMGB1,PPP2CB,PSMD11,MAP2K3,BIRC5,RNASEH2A,PSMD8,HSP90AA1,GSTO1,IRAK1,HIF1A,LIF,AURKAIP1,SHC1,PSMB7,PSMD3,BCL2L1,SNRPA1,TCP1,IL10,RALA,DUSP4,STX1A,DUSP6,PSMD14",Signaling By Interleukins R-HSA-449147
FLT3 Signaling In Disease R-HSA-9682385,0.6535251788077558,1.4656088053610554,0.14275489102744854,1.0,0.9457192760138479,5,NOX4,FLT3 Signaling In Disease R-HSA-9682385
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,-0.3096312754448613,-1.454040937125646,0.14593495686879177,1.0,0.9457192760138479,27,"CDC23,CDC20,PSMD8,UBE2C,CDK1,PSMB7,MAD2L1,UBE2S,PSMD3,PSMD14",Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184
Signaling To ERKs R-HSA-187687,0.5028362284572447,1.4449008923945716,0.1484857256401637,1.0,0.9457192760138479,11,"MAPKAPK3,HRAS,MAPK14",Signaling To ERKs R-HSA-187687
Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,0.5723124130999744,1.4398892264357752,0.14989874161739625,1.0,0.9457192760138479,7,RAD51B,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192
Impaired BRCA2 Binding To PALB2 R-HSA-9709603,0.5723124130999744,1.4398892264357752,0.14989874161739625,1.0,0.9457192760138479,7,RAD51B,Impaired BRCA2 Binding To PALB2 R-HSA-9709603
Translesion Synthesis By POLK R-HSA-5655862,-0.5251882736068948,-1.4379176481077018,0.1504574216699761,1.0,0.9457192760138479,7,"RFC4,RFC3,RPA3,RFC5,RFC2",Translesion Synthesis By POLK R-HSA-5655862
Translesion Synthesis By REV1 R-HSA-110312,-0.5251882736068948,-1.4379176481077018,0.1504574216699761,1.0,0.9457192760138479,7,"RFC4,RFC3,RPA3,RFC5,RFC2",Translesion Synthesis By REV1 R-HSA-110312
Translesion Synthesis By POLI R-HSA-5656121,-0.5251882736068948,-1.4379176481077018,0.1504574216699761,1.0,0.9457192760138479,7,"RFC4,RFC3,RPA3,RFC5,RFC2",Translesion Synthesis By POLI R-HSA-5656121
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,-0.2995288351794565,-1.4293377890108119,0.15290716965876872,1.0,0.9457192760138479,28,"CDC23,CDC20,PSMD8,UBE2C,CDK1,PSMB7,MAD2L1,UBE2S,PSMD3,PSMD14",APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419
E2F Mediated Regulation Of DNA Replication R-HSA-113510,-0.5232531898920662,-1.428013330395204,0.15328802166285094,1.0,0.9457192760138479,7,"TFDP1,CDK1,PPP2CB,CCNB1,E2F1",E2F Mediated Regulation Of DNA Replication R-HSA-113510
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,-0.32901330949976626,-1.4267720787854818,0.1536456017151604,1.0,0.9457192760138479,23,"CDC23,CDC20,PSMD8,UBE2C,PTTG1,PSMB7,UBE2S,PSMD3,PSMA7,PSMD11,PSMD14",APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154
G2/M Checkpoints R-HSA-69481,-0.2292713246369678,-1.4183728096575057,0.15608194965108746,1.0,0.9457192760138479,50,"CCNB2,MCM4,MCM10,YWHAH,CHEK1,PSMC1,CCNB1,PSMD11,RFC4,BARD1,PSMD8,CDK1,PKMYT1,EXO1,PSMA7,DBF4,RFC5,RFC2,HUS1,UBE2V2,PSMB7,GTSE1,CDC45,PSMD3,PSMC5,YWHAZ,RFC3,RPA3,RNF8,MCM7,MCM5,PSMD14",G2/M Checkpoints R-HSA-69481
S Phase R-HSA-69242,-0.21338836254499668,-1.413528873979232,0.15750027775106212,1.0,0.9457192760138479,55,"CCND1,CDC25B,UBE2C,UBE2S,CKS1B,PSMD11,CDCA5,RFC4,GINS4,CDT1,GMNN,PSMD8,GINS2,PSMA7,RFC5,RFC2,CDC23,TFDP1,GSK3B,PSMB7,CDC45,FEN1,PSMD3,RFC3,RPA3,MCM7,MCM5,PSMD14,E2F1",S Phase R-HSA-69242
Circadian Clock R-HSA-400253,-0.5575564568421933,-1.4086755096150259,0.1589311397657731,1.0,0.9457192760138479,6,"CREM,NPAS2,HIF1A,PPP1CA",Circadian Clock R-HSA-400253
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,0.5639563964487666,1.3921665682170545,0.16387196395011383,1.0,0.9457192760138479,7,"MAPK14,GNB2",ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592
MHC Class II Antigen Presentation R-HSA-2132295,-0.3578111760186023,-1.3872540497625498,0.16536430930511536,1.0,0.9457192760138479,18,"AP1S1,DYNLL1,KIF23,KIF22,RACGAP1,KIF2C,KIF5B,AP2S1,CTSL",MHC Class II Antigen Presentation R-HSA-2132295
Ion Homeostasis R-HSA-5578775,-0.5944170222702486,-1.3848200886546929,0.16610748671465703,1.0,0.9457192760138479,5,"ATP2B1,ATP1B3,CALM1,ITPR3",Ion Homeostasis R-HSA-5578775
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,-0.5943811080711516,-1.3846558245259508,0.1661577329043762,1.0,0.9457192760138479,5,"PKN1,CALM1,HSP90AA1",VEGFR2 Mediated Vascular Permeability R-HSA-5218920
Netrin-1 Signaling R-HSA-373752,0.6369152772397781,1.3826727778770738,0.16676522247090708,1.0,0.9457192760138479,5,"MAPK14,UNC5D",Netrin-1 Signaling R-HSA-373752
Clathrin-mediated Endocytosis R-HSA-8856828,-0.33071563917964464,-1.3699727007013716,0.17069542353572942,1.0,0.9457192760138479,21,"UBQLN1,TGFA,COPS3,ARF6,AP2S1,TOR1A,ARPC1A,BIN1,COPS5,ARPC2,SNX9,SH3KBP1,SYNJ2",Clathrin-mediated Endocytosis R-HSA-8856828
Signal Amplification R-HSA-392518,0.5245070902548272,1.3679269755872465,0.17133493500445196,1.0,0.9457192760138479,8,"MAPK14,GNB2",Signal Amplification R-HSA-392518
HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,0.633596550741569,1.3660415245115611,0.171925930369478,1.0,0.9457192760138479,5,GPRC5A,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520
HSF1 Activation R-HSA-3371511,-0.42784645254324943,-1.3485519316695824,0.17748092905826862,1.0,0.9457192760138479,11,"HSPH1,FKBP4,DNAJB1,HSBP1,RPA3,HSP90AA1,DNAJB6,MRPL18",HSF1 Activation R-HSA-3371511
G Alpha (Z) Signaling Events R-HSA-418597,0.4850584963361885,1.3401467177822046,0.18019765018328915,1.0,0.9457192760138479,9,"GNG11,PRKCD,GNB2",G Alpha (Z) Signaling Events R-HSA-418597
AURKA Activation By TPX2 R-HSA-8854518,-0.3255243839595038,-1.3396892910341585,0.1803463805851213,1.0,0.9457192760138479,21,"TUBB,TUBB4B,DYNLL1,AURKA,HSP90AA1,CDK1,HMMR,TUBG1,TPX2,PLK1",AURKA Activation By TPX2 R-HSA-8854518
Muscle Contraction R-HSA-397014,-0.42621743856380545,-1.3394643430463757,0.18041955492670647,1.0,0.9457192760138479,11,"PKN1,WWTR1,ATP1B3,ITPR3,ATP2B1,TPM3,CALM1",Muscle Contraction R-HSA-397014
MAPK1/MAPK3 Signaling R-HSA-5684996,-0.24167576167261015,-1.3390734258541004,0.1805467705964432,1.0,0.9457192760138479,40,"RASA3,ABHD17C,TGFA,PSMD8,CDK1,SHC1,PSMB7,ITGB3,DUSP4,PPP2CB,PSMD3,BCL2L1,DUSP6,CALM1,PSMD14,SPRED2",MAPK1/MAPK3 Signaling R-HSA-5684996
Resolution Of Abasic Sites (AP Sites) R-HSA-73933,0.48558131855362063,1.330761714548123,0.18326742913220762,1.0,0.9457192760138479,11,"UNG,POLE4",Resolution Of Abasic Sites (AP Sites) R-HSA-73933
Synthesis Of DNA R-HSA-69239,-0.23145990786643403,-1.3280064798183473,0.1841759662748217,1.0,0.9457192760138479,43,"MCM4,UBE2C,UBE2S,PSMD11,RFC4,GINS4,CDT1,GMNN,PSMD8,GINS2,PSMA7,RFC5,RFC2,CDC23,PSMB7,CDC45,FEN1,PSMD3,RFC3,RPA3,MCM7,MCM5,PSMD14",Synthesis Of DNA R-HSA-69239
TP53 Regulates Metabolic Genes R-HSA-5628897,0.4820237154765852,1.3200068453146212,0.1868327325241239,1.0,0.9457192760138479,9,"SCO2,YWHAB,PRKAA1,UBL4A,COX20",TP53 Regulates Metabolic Genes R-HSA-5628897
Neutrophil Degranulation R-HSA-6798695,-0.21867043038943285,-1.3195968149870163,0.186969666837145,1.0,0.9457192760138479,47,"TSPAN14,HMGB1,TINAGL1,PSMD11,CAP1,KPNB1,HSP90AA1,PKM,TUBB,PSMB7,CD63,PLAUR,PSMD3,KCMF1,TUBB4B,DYNLL1,CANT1,COTL1,TMC6,PSMD14",Neutrophil Degranulation R-HSA-6798695
Activation Of HOX Genes During Differentiation R-HSA-5619507,0.5150950486214539,1.3099434844659,0.1902149551372876,1.0,0.9457192760138479,8,"CTCF,EZH2,PKNOX1",Activation Of HOX Genes During Differentiation R-HSA-5619507
Signaling By EGFR R-HSA-177929,-0.42417590569079605,-1.3079947974697848,0.19087507388767788,1.0,0.9457192760138479,10,"TGFA,SPRY1,SHC1,PTPN12,SH3KBP1,SPRY2",Signaling By EGFR R-HSA-177929
Translesion Synthesis By POLH R-HSA-110320,-0.4989896148561916,-1.3043997306806814,0.19209732697771198,1.0,0.9457192760138479,7,"RFC4,RFC3,RPA3,RFC5,RFC2",Translesion Synthesis By POLH R-HSA-110320
RHOF GTPase Cycle R-HSA-9035034,-0.49834481868322417,-1.3011329880897027,0.1932129379395353,1.0,0.9457192760138479,7,"VANGL1,TMPO,ACTN1,BAIAP2L2",RHOF GTPase Cycle R-HSA-9035034
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",0.5132132860961809,1.2983184537417536,0.19417792771780507,1.0,0.9457192760138479,8,"SCO2,NDUFS3,SLC25A14,COX20","Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200"
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,0.37265388551365036,1.2965663110209802,0.19478045027065205,1.0,0.9457192760138479,29,"PSMB6,EIF4G1,MAPK14,PRKCD,GPRC5A",Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531
Diseases Of Programmed Cell Death R-HSA-9645723,0.5469918784018626,1.2947148766796066,0.19541860604081274,1.0,0.9457192760138479,7,"LMNA,FADD,EZH2,C1QBP",Diseases Of Programmed Cell Death R-HSA-9645723
Regulation Of TP53 Activity R-HSA-5633007,-0.2662755432305341,-1.2860706953850398,0.19841839025918784,1.0,0.9457192760138479,30,"RFC4,AURKB,BARD1,RFC3,AURKA,RPA3,CDK1,CHEK1,PLK3,PPP2CB,SSRP1,TPX2,RFC5,HDAC1,RFC2",Regulation Of TP53 Activity R-HSA-5633007
"Platelet Activation, Signaling And Aggregation R-HSA-76002",-0.2428095572002384,-1.2839011707678707,0.19917653756610898,1.0,0.9457192760138479,36,"CAP1,ACTN1,PFN1,OLA1,GNG12,FAM3C,GNB1,MGLL,TAGLN2,SHC1,ITGB3,CD63,GNG5,BCAR1,ITPR3,ACTN4,CALM1,F2R","Platelet Activation, Signaling And Aggregation R-HSA-76002"
RAF-independent MAPK1/3 Activation R-HSA-112409,-0.5721800338761756,-1.2834202971319342,0.19934486662340722,1.0,0.9457192760138479,5,"DUSP4,CDK1,DUSP6",RAF-independent MAPK1/3 Activation R-HSA-112409
Metabolism Of Nucleotides R-HSA-15869,-0.3607506591849877,-1.2773084232884242,0.201493380978937,1.0,0.9457192760138479,16,"DCTPP1,RRM2,NUDT1,GLRX,TYMS,NT5E,DTYMK,NUDT15",Metabolism Of Nucleotides R-HSA-15869
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-0.18058911307354927,-1.2695449676369932,0.20424676300860778,1.0,0.9457192760138479,54,"CCNF,RNF25,CDC34,UBE2C,HMGB1,UBE2S,UBE2L3,PSMD11,MEX3C,LRR1,KEAP1,ASB1,PSMD8,SEC14L2,PSMA7,CDC23,RNF126,CDC20,UBE2V2,PSMB7,PSMD3,CTSL,SMURF2,PSMD14,UBE2E3",Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169
Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,-0.4202764664998203,-1.2662869732282425,0.20541035906217742,1.0,0.9457192760138479,9,"TUBB,TUBB4B,CCT5,TUBA1B,TUBA1C,TCP1",Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,-0.4546990558032551,-1.261930062367912,0.20697395340346425,1.0,0.9457192760138479,8,"WIPF1,PKN1,HSP90AA1,ARPC1A,ARPC2,PTK2",Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,-0.2018435582938429,-1.2582289442181387,0.20830897007815152,1.0,0.9457192760138479,48,"CCNF,RNF25,CDC34,UBE2C,UBE2S,UBE2L3,PSMD11,MEX3C,LRR1,KEAP1,ASB1,PSMD8,PSMA7,CDC23,RNF126,CDC20,UBE2V2,PSMB7,PSMD3,SMURF2,PSMD14,UBE2E3",Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,-0.3820460783624761,-1.2500648508174372,0.21127585840891072,1.0,0.9457192760138479,14,"VGF,RNASEH2A,TRIB1,MAPKAPK2,EGR3,DUSP4,FOSL1,PPP2CB,DUSP6",Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725
Signaling By TGFB Family Members R-HSA-9006936,-0.3023489280683194,-1.2400410790862475,0.21496020042712072,1.0,0.9457192760138479,22,"FURIN,RNASEH2A,FKBP1A,WWTR1,TFDP1,TGFBR1,LTBP3,DRAP1,SMURF2,HDAC1,PPP1CA,ITGB3",Signaling By TGFB Family Members R-HSA-9006936
RAF/MAP Kinase Cascade R-HSA-5673001,-0.2248947477401514,-1.2370813033858674,0.2160569001505852,1.0,0.9457192760138479,39,"RASA3,ABHD17C,TGFA,PSMD8,SHC1,PSMB7,ITGB3,DUSP4,PPP2CB,PSMD3,BCL2L1,DUSP6,CALM1,PSMD14,SPRED2",RAF/MAP Kinase Cascade R-HSA-5673001
Transcriptional Regulation By RUNX2 R-HSA-8878166,-0.2900986982524381,-1.2355756655720957,0.2166163346888248,1.0,0.9457192760138479,24,"CCND1,WWTR1,GSK3B,PSMD8,HIVEP3,CDK1,PSMB7,PSMD3,CCNB1,PSMD14",Transcriptional Regulation By RUNX2 R-HSA-8878166
Transcriptional Regulation By TP53 R-HSA-3700989,-0.1539009646842159,-1.2251027522214886,0.2205365083487445,1.0,0.9457192760138479,56,"AURKB,PLK3,PPP2CB,CHEK1,CCNB1,RHEB,SSRP1,HDAC1,BIRC5,RFC4,BARD1,POLR2D,FANCI,CDK1,RFC5,RFC2,TFDP1,TPX2,PRELID1,RFC3,RPA3,AURKA,E2F1",Transcriptional Regulation By TP53 R-HSA-3700989
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,-0.3107087096663355,-1.2244494072756986,0.22078274071565995,1.0,0.9457192760138479,20,"RBM8A,DDX39A,THOC7,SRSF2,ALYREF,POM121,SRSF1,MAGOHB,U2AF1,NXT1,NUP188,SRSF7",Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,-0.32777587948986525,-1.2173496713599703,0.22347120309384838,1.0,0.9457192760138479,18,"TUBB,TUBB4B,DYNLL1,CDK1,TUBG1,PLK1",Loss Of Nlp From Mitotic Centrosomes R-HSA-380259
HATs Acetylate Histones R-HSA-3214847,0.46832306806394847,1.2153576136354396,0.22422972679882025,1.0,0.9457192760138479,11,"MRGBP,KDELR2,PAX3,ELP5,RUVBL1",HATs Acetylate Histones R-HSA-3214847
G1/S Transition R-HSA-69206,-0.19405422856315185,-1.2140639005327083,0.22472332375490534,1.0,0.9457192760138479,47,"CCND1,MCM10,PPP2CB,CCNB1,CKS1B,E2F1,CDT1,GMNN,RRM2,PSMD8,CDK1,TYMS,TFDP1,PSMB7,PSMD3,RPA3,MCM7,PSMD14,HDAC1",G1/S Transition R-HSA-69206
HCMV Late Events R-HSA-9610379,0.4656794644719058,1.204119187425917,0.22854351480220458,1.0,0.9457192760138479,10,"NUP43,VPS36",HCMV Late Events R-HSA-9610379
RAB Geranylgeranylation R-HSA-8873719,-0.5148927812370862,-1.2036154312650438,0.22873825235054213,1.0,0.9457192760138479,6,"RAB22A,RAB8A,PTP4A2,RAB17",RAB Geranylgeranylation R-HSA-8873719
Unfolded Protein Response (UPR) R-HSA-381119,0.46051581460677055,1.1963679062102788,0.2315530197989566,1.0,0.9457192760138479,12,"HSP90B1,DCSTAMP,EIF2S2,LMNA,SYVN1",Unfolded Protein Response (UPR) R-HSA-381119
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,-0.47723686059766424,-1.194920705668876,0.2321180122329327,1.0,0.9457192760138479,7,"FURIN,RNASEH2A,TFDP1,WWTR1,HDAC1",SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796
Establishment Of Sister Chromatid Cohesion R-HSA-2468052,0.5994102543897093,1.1937273727002342,0.23258462942414693,1.0,0.9457192760138479,5,"RAD21,ESCO2",Establishment Of Sister Chromatid Cohesion R-HSA-2468052
Metabolism Of Lipids R-HSA-556833,-0.17081806219642737,-1.1826946203036033,0.23693019705174523,1.0,0.9457192760138479,50,"UBE2I,KPNB1,VDR,MGLL,CERK,RAN,ACOT7,ANGPTL4,NPAS2,ACOT9,INPP5F,SYNJ2,GPX1,FHL2,CD163L1,PPP1CA",Metabolism Of Lipids R-HSA-556833
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,-0.3015004307200685,-1.1744582360576832,0.24021153086785096,1.0,0.9457192760138479,20,"TUBB,TUBB4B,DYNLL1,CDK1,TUBG1,PLK1",Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912
Signaling By WNT R-HSA-195721,-0.19697114521663248,-1.171093045412403,0.24156137899753238,1.0,0.9457192760138479,43,"PFN1,GNG12,LEF1,GNB1,CTNNBIP1,PSMD8,GSK3B,PSMB7,SMURF2,PPP2CB,PSMD3,ITPR3,CALM1,AP2S1,PSMD14,HDAC1",Signaling By WNT R-HSA-195721
MAPK6/MAPK4 Signaling R-HSA-5687128,-0.28250974286596253,-1.1640665374784507,0.24439704818590768,1.0,0.9457192760138479,23,"PKN1,DNAJB1,PSMD8,CDK1,PSMB7,PSMD3,CCND3,PSMC5,PSMA7,ETV4,PSMD11,PSMD14",MAPK6/MAPK4 Signaling R-HSA-5687128
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",0.5570580214376659,1.1627484863315312,0.2449315631221174,1.0,0.9457192760138479,6,EIF4G1,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662"
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.5570580214376659,1.1627484863315312,0.2449315631221174,1.0,0.9457192760138479,6,EIF4G1,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.5570580214376659,1.1627484863315312,0.2449315631221174,1.0,0.9457192760138479,6,EIF4G1,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827
Ribosomal Scanning And Start Codon Recognition R-HSA-72702,0.5570580214376659,1.1627484863315312,0.2449315631221174,1.0,0.9457192760138479,6,EIF4G1,Ribosomal Scanning And Start Codon Recognition R-HSA-72702
